record_id,match_id,player_name,role,nationality,team_id,team_city,coach,opponent_team_id,stadium_id,stadium_name,stadium_location,stadium_capacity,format_id,match_date,runs_scored,balls_faced,wickets_taken,overs_bowled,catches_taken,age
1839,195,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,5,22,"Lord's Cricket Ground, London",London,62636,2,2021-11-16,115,96,0,8.5,1,36
1840,226,AB de Villiers,Batsman,South Africa,4,Johannesburg,Rob Walter,7,11,"Newlands, Cape Town",Johannesburg,42035,3,2024-10-14,48,89,4,17.7,5,40
1841,109,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,3,25,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,73336,2,2023-04-14,56,59,0,17.2,0,35
1842,430,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,1,19,"Kabul International Cricket Stadium, Kabul",Kabul,48375,1,2020-02-19,70,65,4,3.2,1,23
1843,89,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,10,25,"Melbourne Cricket Ground, Melbourne",Sydney,37826,1,2022-09-09,140,58,2,8.1,4,35
1844,437,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,4,8,"Lord's Cricket Ground, London",London,73797,2,2022-11-17,132,90,3,5.4,2,36
1845,145,Mustafizur Rahman,Bowler,Bangladesh,9,Dhaka,Chandika Hathurusingha,1,24,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,25325,3,2022-09-01,149,6,4,17.8,4,28
1846,56,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,5,22,"Melbourne Cricket Ground, Melbourne",Sydney,66285,1,2020-08-01,4,29,2,13.4,1,35
1847,75,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,5,13,"Eden Park, Auckland",Auckland,83103,2,2020-01-21,86,69,0,7.2,2,33
1848,410,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,9,13,"Newlands, Cape Town",Johannesburg,86780,1,2024-08-01,59,78,1,0.8,5,29
1849,382,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,8,4,"Eden Park, Auckland",Auckland,49491,2,2023-04-02,73,64,0,12.4,3,32
1850,153,Kumar Sangakkara,Batsman,Sri Lanka,8,Colombo,Chris Silverwood,6,7,"R. Premadasa Stadium, Colombo",Colombo,33321,1,2023-07-15,7,97,1,13.1,5,46
1851,199,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,1,10,"Eden Park, Auckland",Auckland,45555,3,2023-03-30,44,69,3,19.2,4,34
1852,260,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,1,1,"Kensington Oval, Bridgetown",Kingston,25292,2,2021-08-09,20,59,4,19.8,0,36
1853,204,Alex Carey,Wicketkeeper,Australia,2,Sydney,Andrew McDonald,7,29,"Melbourne Cricket Ground, Melbourne",Sydney,25092,1,2020-04-14,104,75,0,2.5,5,32
1854,113,Sachin Tendulkar,Batsman,India,1,Mumbai,Rahul Dravid,2,9,"Wankhede Stadium, Mumbai",Mumbai,73551,1,2023-09-11,10,20,1,17.0,2,50
1855,267,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,8,13,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,45555,1,2022-09-03,30,72,4,13.0,3,36
1856,120,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,3,28,"R. Premadasa Stadium, Colombo",Colombo,85342,3,2025-02-17,108,89,5,3.1,4,30
1857,234,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,8,6,"Eden Park, Auckland",Auckland,38376,3,2021-05-06,120,71,0,17.8,4,34
1858,476,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,6,27,"Kensington Oval, Bridgetown",Kingston,68646,2,2024-04-27,12,2,5,0.7,4,35
1859,195,Pat Cummins,Bowler,Australia,2,Sydney,Andrew McDonald,7,14,"Melbourne Cricket Ground, Melbourne",Sydney,73595,2,2021-06-13,68,0,0,19.0,3,31
1860,4,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,5,6,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,30853,1,2020-10-18,63,68,3,5.4,4,36
1861,56,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,7,12,"Melbourne Cricket Ground, Melbourne",Sydney,69968,2,2024-02-29,134,1,5,10.9,4,37
1862,75,Shaheen Afridi,Bowler,Pakistan,5,Karachi,Grant Bradburn,2,29,"Gaddafi Stadium, Lahore",Karachi,27400,2,2024-06-13,72,18,1,15.4,3,24
1863,408,Steve Smith,Batsman,Australia,2,Sydney,Andrew McDonald,1,28,"Melbourne Cricket Ground, Melbourne",Sydney,47839,1,2025-01-19,48,70,4,6.1,3,34
1864,104,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,1,13,"Melbourne Cricket Ground, Melbourne",Sydney,58997,2,2021-12-23,123,19,3,4.2,5,34
1865,487,Rohit Sharma,Batsman,India,1,Mumbai,Rahul Dravid,7,2,"Wankhede Stadium, Mumbai",Mumbai,27300,3,2020-05-05,52,83,1,5.2,2,36
1866,79,AB de Villiers,Batsman,South Africa,4,Johannesburg,Rob Walter,8,20,"Newlands, Cape Town",Johannesburg,43569,2,2022-02-27,138,79,0,12.5,5,40
1867,211,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,2,5,"Gaddafi Stadium, Lahore",Karachi,89643,1,2023-08-30,24,39,4,0.5,4,29
1868,475,Joe Root,Batsman,England,3,London,Brendon McCullum,8,5,"Lord's Cricket Ground, London",London,27164,2,2020-09-07,77,0,1,3.2,1,33
1869,438,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,2,28,"Kabul International Cricket Stadium, Kabul",Kabul,50139,3,2021-03-22,59,32,0,7.3,0,23
1870,440,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,2,30,"R. Premadasa Stadium, Colombo",Colombo,67703,1,2021-01-03,32,40,0,12.8,1,30
1871,413,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,5,6,"Melbourne Cricket Ground, Melbourne",Sydney,64039,2,2023-03-16,25,86,2,12.1,1,34
1872,91,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,9,11,"Melbourne Cricket Ground, Melbourne",Sydney,37287,1,2022-06-16,47,84,4,6.2,1,35
1873,102,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,9,22,"Melbourne Cricket Ground, Melbourne",Sydney,83612,2,2024-07-02,43,58,3,14.2,5,34
1874,368,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,1,10,"Gaddafi Stadium, Lahore",Karachi,73998,2,2023-08-02,81,30,5,9.8,0,32
1875,243,Ben Stokes,Batsman,England,3,London,Brendon McCullum,8,4,"Lord's Cricket Ground, London",London,55416,1,2022-05-29,121,73,1,11.7,3,32
1876,338,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,9,5,"Kensington Oval, Bridgetown",Kingston,75159,1,2023-06-15,143,23,3,1.4,0,44
1877,439,Kumar Sangakkara,Batsman,Sri Lanka,8,Colombo,Chris Silverwood,2,24,"R. Premadasa Stadium, Colombo",Colombo,86046,2,2023-05-15,15,84,1,0.3,0,46
1878,40,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,5,23,"Lord's Cricket Ground, London",London,70788,3,2023-05-02,68,42,3,5.4,1,33
1879,417,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,7,8,"R. Premadasa Stadium, Colombo",Colombo,61569,1,2024-03-16,9,63,2,18.9,4,30
1880,467,Mohammad Nabi,All-rounder,Afghanistan,10,Kabul,Jonathan Trott,1,21,"Kabul International Cricket Stadium, Kabul",Kabul,25508,1,2023-06-01,61,60,4,1.4,4,39
1881,243,Mohammad Nabi,All-rounder,Afghanistan,10,Kabul,Jonathan Trott,5,15,"Kabul International Cricket Stadium, Kabul",Kabul,42962,3,2022-07-10,74,3,1,12.3,4,39
1882,492,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,9,6,"Newlands, Cape Town",Johannesburg,43285,2,2024-11-27,29,42,3,4.6,1,29
1883,306,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,8,28,"Eden Park, Auckland",Auckland,42907,2,2022-12-16,34,59,1,14.8,3,32
1884,439,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,6,9,"R. Premadasa Stadium, Colombo",Colombo,64481,3,2022-02-20,21,62,3,15.8,5,30
1885,190,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,9,12,"Wankhede Stadium, Mumbai",Mumbai,89069,2,2025-02-25,46,57,2,0.4,4,30
1886,446,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,2,10,"Lord's Cricket Ground, London",London,31652,3,2024-12-13,61,1,1,13.2,3,36
1887,99,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,4,23,"Melbourne Cricket Ground, Melbourne",Sydney,79311,1,2022-03-17,75,59,0,7.6,1,35
1888,372,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,4,19,"Eden Park, Auckland",Auckland,36779,3,2024-03-03,132,27,3,4.5,4,32
1889,384,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,7,3,"Kabul International Cricket Stadium, Kabul",Kabul,79890,1,2020-08-11,62,42,4,11.5,2,23
1890,334,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,8,15,"Kensington Oval, Bridgetown",Kingston,59412,1,2024-11-04,40,66,0,15.3,3,28
1891,379,Mustafizur Rahman,Bowler,Bangladesh,9,Dhaka,Chandika Hathurusingha,2,5,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,53955,2,2021-08-14,110,64,2,14.2,5,28
1892,273,Hazratullah Zazai,Batsman,Afghanistan,10,Kabul,Jonathan Trott,6,11,"Kabul International Cricket Stadium, Kabul",Kabul,31314,3,2023-02-21,100,12,5,18.8,5,25
1893,222,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,7,12,"Wankhede Stadium, Mumbai",Mumbai,26517,3,2022-05-14,48,14,4,17.0,4,35
1894,410,Devon Conway,Wicketkeeper,New Zealand,6,Auckland,Gary Stead,1,7,"Eden Park, Auckland",Auckland,66711,1,2022-12-23,109,35,2,13.2,5,32
1895,117,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,1,10,"Lord's Cricket Ground, London",London,86572,3,2022-10-13,51,75,3,16.2,0,36
1896,213,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,9,21,"Melbourne Cricket Ground, Melbourne",Sydney,86649,3,2021-07-28,115,68,4,3.3,3,35
1897,425,Angelo Mathews,All-rounder,Sri Lanka,8,Colombo,Chris Silverwood,7,13,"R. Premadasa Stadium, Colombo",Colombo,35636,2,2024-08-18,115,50,4,10.1,5,36
1898,227,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,8,30,"Lord's Cricket Ground, London",London,28985,1,2020-12-11,150,22,4,13.8,1,36
1899,226,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,10,17,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,48724,2,2023-04-14,81,42,3,10.4,3,37
1900,58,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,8,14,"Kabul International Cricket Stadium, Kabul",Kabul,32481,3,2022-05-15,23,80,4,12.5,0,23
1901,142,Jacques Kallis,All-rounder,South Africa,4,Johannesburg,Rob Walter,10,6,"Newlands, Cape Town",Johannesburg,34060,2,2024-07-15,76,3,1,0.8,5,48
1902,32,Steve Smith,Batsman,Australia,2,Sydney,Andrew McDonald,4,17,"Melbourne Cricket Ground, Melbourne",Sydney,45088,3,2024-07-15,76,47,5,8.2,4,34
1903,325,Niroshan Dickwella,Wicketkeeper,Sri Lanka,8,Colombo,Chris Silverwood,10,5,"R. Premadasa Stadium, Colombo",Colombo,30266,3,2023-09-01,60,63,3,12.9,0,30
1904,311,Mitchell Starc,Bowler,Australia,2,Sydney,Andrew McDonald,3,30,"Melbourne Cricket Ground, Melbourne",Sydney,56850,3,2024-10-12,63,50,5,19.2,2,34
1905,16,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,5,22,"Wankhede Stadium, Mumbai",Mumbai,84157,2,2023-12-20,90,27,3,1.4,4,35
1906,284,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,8,1,"Eden Park, Auckland",Auckland,88198,2,2024-05-30,4,18,4,8.6,1,33
1907,402,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,8,29,"Kensington Oval, Bridgetown",Kingston,76763,2,2023-06-18,82,25,4,1.8,1,44
1908,464,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,3,25,"Kensington Oval, Bridgetown",Kingston,85361,1,2020-01-15,147,17,2,3.4,0,35
1909,152,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,5,24,"Melbourne Cricket Ground, Melbourne",Sydney,40295,1,2024-05-20,97,31,4,15.1,5,35
1910,130,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,6,27,"Kensington Oval, Bridgetown",Kingston,26414,3,2022-02-28,101,30,1,16.0,4,44
1911,221,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,10,21,"Gaddafi Stadium, Lahore",Karachi,80593,3,2020-01-24,5,19,5,13.6,0,29
1912,278,Mohammad Nabi,All-rounder,Afghanistan,10,Kabul,Jonathan Trott,8,11,"Kabul International Cricket Stadium, Kabul",Kabul,49915,3,2023-07-17,128,87,2,0.3,4,39
1913,65,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,10,15,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,80159,1,2024-01-22,33,79,3,10.7,3,37
1914,319,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,6,3,"Gaddafi Stadium, Lahore",Karachi,85514,2,2022-11-02,38,46,2,6.3,4,25
1915,178,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,2,4,"Lord's Cricket Ground, London",London,30714,3,2023-05-13,61,9,2,13.4,1,36
1916,489,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,10,26,"Eden Park, Auckland",Auckland,38173,1,2025-01-08,118,87,2,0.1,5,34
1917,168,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,9,12,"Wankhede Stadium, Mumbai",Mumbai,85567,3,2024-03-12,131,36,4,0.0,2,35
1918,144,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,8,18,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,39469,3,2022-08-20,53,18,4,2.4,1,36
1919,90,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,3,1,"Eden Park, Auckland",Auckland,32110,2,2024-08-18,27,72,2,10.9,1,33
1920,109,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,5,30,"Kensington Oval, Bridgetown",Kingston,56627,2,2022-12-31,91,51,2,19.8,0,44
1921,427,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,10,23,"Melbourne Cricket Ground, Melbourne",Sydney,39687,2,2021-05-30,14,70,4,17.4,4,37
1922,483,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,9,23,"Eden Park, Auckland",Auckland,52965,3,2022-10-30,64,83,4,1.8,3,32
1923,348,David Warner,Batsman,Australia,2,Sydney,Andrew McDonald,1,25,"Melbourne Cricket Ground, Melbourne",Sydney,54334,3,2020-04-11,41,42,4,3.5,4,37
1924,212,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,10,30,"Lord's Cricket Ground, London",London,25036,1,2024-09-07,52,91,4,3.9,2,33
1925,210,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,9,7,"Gaddafi Stadium, Lahore",Karachi,87582,2,2024-07-02,121,19,4,0.6,5,29
1926,361,Glenn Maxwell,All-rounder,Australia,2,Sydney,Andrew McDonald,9,5,"Melbourne Cricket Ground, Melbourne",Sydney,40232,1,2021-03-02,48,79,1,13.5,0,35
1927,195,Angelo Mathews,All-rounder,Sri Lanka,8,Colombo,Chris Silverwood,7,27,"R. Premadasa Stadium, Colombo",Colombo,37944,2,2021-02-23,84,16,2,16.4,4,36
1928,255,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,8,2,"Eden Park, Auckland",Auckland,43875,2,2023-06-07,19,68,1,6.4,4,33
1929,162,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,3,3,"Kabul International Cricket Stadium, Kabul",Kabul,65151,3,2024-05-05,70,66,5,16.2,2,23
1930,375,Shaheen Afridi,Bowler,Pakistan,5,Karachi,Grant Bradburn,4,28,"Gaddafi Stadium, Lahore",Karachi,83641,2,2020-01-14,97,61,0,12.8,2,24
1931,340,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,5,28,"Lord's Cricket Ground, London",London,55614,1,2020-03-09,52,5,3,12.8,3,33
1932,385,Kumar Sangakkara,Batsman,Sri Lanka,8,Colombo,Chris Silverwood,10,6,"R. Premadasa Stadium, Colombo",Colombo,38854,1,2021-10-12,138,38,3,18.4,1,46
1933,226,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,9,2,"Wankhede Stadium, Mumbai",Mumbai,72674,1,2025-01-24,144,18,1,15.9,3,30
1934,485,Nicholas Pooran,Wicketkeeper,West Indies,7,Kingston,Daren Sammy,1,30,"Kensington Oval, Bridgetown",Kingston,65410,3,2021-05-11,74,94,2,17.9,5,28
1935,341,Mohammad Nabi,All-rounder,Afghanistan,10,Kabul,Jonathan Trott,3,25,"Kabul International Cricket Stadium, Kabul",Kabul,70553,2,2024-11-15,150,90,2,8.9,2,39
1936,30,Moeen Ali,All-rounder,England,3,London,Brendon McCullum,6,25,"Lord's Cricket Ground, London",London,87956,2,2023-05-27,138,23,1,14.6,3,36
1937,257,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,6,18,"Gaddafi Stadium, Lahore",Karachi,40052,1,2020-07-25,55,56,0,7.2,4,25
1938,57,Quinton de Kock,Wicketkeeper,South Africa,4,Johannesburg,Rob Walter,5,27,"Newlands, Cape Town",Johannesburg,60553,3,2020-01-18,100,91,4,6.1,5,31
1939,37,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,1,8,"Kensington Oval, Bridgetown",Kingston,60051,3,2023-12-04,128,57,1,16.3,5,44
1940,36,Joe Root,Batsman,England,3,London,Brendon McCullum,10,11,"Lord's Cricket Ground, London",London,87634,3,2024-12-22,23,19,0,19.8,5,33
1941,138,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,6,8,"Gaddafi Stadium, Lahore",Karachi,32388,3,2022-09-12,113,8,1,4.6,0,25
1942,463,Chris Gayle,Batsman,West Indies,7,Kingston,Daren Sammy,2,1,"Kensington Oval, Bridgetown",Kingston,35861,3,2020-12-09,93,85,4,3.1,2,44
1943,97,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,6,6,"Gaddafi Stadium, Lahore",Karachi,80567,3,2025-02-26,92,98,4,9.0,2,32
1944,164,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,9,1,"Wankhede Stadium, Mumbai",Mumbai,60667,2,2020-06-25,17,27,5,17.2,2,30
1945,372,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,1,8,"Lord's Cricket Ground, London",London,73638,3,2020-10-27,7,57,2,10.3,5,33
1946,335,Shadab Khan,All-rounder,Pakistan,5,Karachi,Grant Bradburn,4,3,"Gaddafi Stadium, Lahore",Karachi,74466,2,2020-12-07,146,39,0,9.9,2,25
1947,492,Hazratullah Zazai,Batsman,Afghanistan,10,Kabul,Jonathan Trott,4,5,"Kabul International Cricket Stadium, Kabul",Kabul,25667,3,2024-07-13,10,84,2,13.2,4,25
1948,61,Devon Conway,Wicketkeeper,New Zealand,6,Auckland,Gary Stead,10,7,"Eden Park, Auckland",Auckland,26852,1,2023-11-29,93,47,4,6.4,3,32
1949,56,Mushfiqur Rahim,Wicketkeeper,Bangladesh,9,Dhaka,Chandika Hathurusingha,10,24,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,27122,2,2021-11-09,139,84,4,3.6,4,36
1950,311,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,10,19,"Wankhede Stadium, Mumbai",Mumbai,48575,1,2021-08-04,9,45,0,10.1,5,30
1951,137,AB de Villiers,Batsman,South Africa,4,Johannesburg,Rob Walter,6,21,"Newlands, Cape Town",Johannesburg,67967,1,2021-01-09,84,29,5,14.1,0,40
1952,94,Lasith Malinga,Bowler,Sri Lanka,8,Colombo,Chris Silverwood,10,9,"R. Premadasa Stadium, Colombo",Colombo,28137,3,2022-04-27,48,18,3,4.8,1,40
1953,406,Trent Boult,Bowler,New Zealand,6,Auckland,Gary Stead,1,12,"Eden Park, Auckland",Auckland,88171,2,2020-11-23,145,23,5,5.0,5,34
1954,419,Rahmanullah Gurbaz,Wicketkeeper,Afghanistan,10,Kabul,Jonathan Trott,2,2,"Kabul International Cricket Stadium, Kabul",Kabul,45307,2,2023-06-06,90,5,5,10.9,1,23
1955,201,Jofra Archer,Bowler,England,3,London,Brendon McCullum,5,8,"Lord's Cricket Ground, London",London,45206,3,2023-04-24,40,69,1,11.8,5,29
1956,204,Sunil Narine,Bowler,West Indies,7,Kingston,Daren Sammy,1,21,"Kensington Oval, Bridgetown",Kingston,76118,2,2024-03-31,22,23,5,12.4,0,36
1957,430,Faf du Plessis,Batsman,South Africa,4,Johannesburg,Rob Walter,7,29,"Newlands, Cape Town",Johannesburg,37368,2,2023-09-20,105,100,0,11.3,1,39
1958,24,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,8,19,"Eden Park, Auckland",Auckland,60060,1,2022-08-23,32,33,4,4.4,3,33
1959,144,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,6,21,"Kensington Oval, Bridgetown",Kingston,33163,1,2021-06-24,117,10,0,1.4,2,35
1960,418,Angelo Mathews,All-rounder,Sri Lanka,8,Colombo,Chris Silverwood,3,20,"R. Premadasa Stadium, Colombo",Colombo,84744,2,2022-03-31,107,60,5,8.7,0,36
1961,376,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,7,23,"Gaddafi Stadium, Lahore",Karachi,41226,1,2020-05-06,20,72,0,12.2,1,29
1962,259,Daryl Mitchell,All-rounder,New Zealand,6,Auckland,Gary Stead,1,7,"Eden Park, Auckland",Auckland,69911,3,2023-03-22,9,87,2,8.5,2,32
1963,359,Shakib Al Hasan,All-rounder,Bangladesh,9,Dhaka,Chandika Hathurusingha,10,22,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,33801,1,2020-07-19,55,91,2,2.4,5,37
1964,319,Jasprit Bumrah,Bowler,India,1,Mumbai,Rahul Dravid,4,6,"Wankhede Stadium, Mumbai",Mumbai,65678,2,2024-07-27,111,68,0,17.8,4,30
1965,367,Mustafizur Rahman,Bowler,Bangladesh,9,Dhaka,Chandika Hathurusingha,7,21,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,76040,1,2020-05-27,3,47,0,12.5,0,28
1966,218,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,7,4,"Newlands, Cape Town",Johannesburg,87273,3,2022-10-14,83,48,1,3.0,4,29
1967,29,MS Dhoni,Wicketkeeper,India,1,Mumbai,Rahul Dravid,4,8,"Wankhede Stadium, Mumbai",Mumbai,62076,2,2022-03-21,114,58,5,18.6,1,42
1968,100,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,7,16,"Gaddafi Stadium, Lahore",Karachi,83770,2,2021-07-05,139,70,1,8.6,2,32
1969,441,Mustafizur Rahman,Bowler,Bangladesh,9,Dhaka,Chandika Hathurusingha,4,3,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,29378,1,2023-12-08,99,38,1,0.4,4,28
1970,21,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,2,9,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,77626,1,2024-05-19,136,3,2,7.8,1,35
1971,163,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,6,8,"Wankhede Stadium, Mumbai",Mumbai,33807,1,2022-12-06,100,92,0,12.3,5,35
1972,422,Andre Russell,All-rounder,West Indies,7,Kingston,Daren Sammy,5,27,"Kensington Oval, Bridgetown",Kingston,82785,1,2022-03-21,52,71,2,2.8,5,35
1973,394,Mohammad Rizwan,Wicketkeeper,Pakistan,5,Karachi,Grant Bradburn,6,28,"Gaddafi Stadium, Lahore",Karachi,50684,3,2025-01-30,60,76,4,4.1,1,32
1974,182,Hazratullah Zazai,Batsman,Afghanistan,10,Kabul,Jonathan Trott,1,5,"Kabul International Cricket Stadium, Kabul",Kabul,49063,3,2020-11-28,50,40,1,19.3,2,25
1975,185,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,6,26,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,80323,1,2023-02-17,31,48,5,10.8,4,35
1976,381,Virat Kohli,Batsman,India,1,Mumbai,Rahul Dravid,9,2,"Wankhede Stadium, Mumbai",Mumbai,66684,3,2023-11-20,98,63,0,13.3,4,35
1977,303,Devon Conway,Wicketkeeper,New Zealand,6,Auckland,Gary Stead,10,7,"Eden Park, Auckland",Auckland,86415,1,2024-07-02,81,42,3,17.4,0,32
1978,23,Lasith Malinga,Bowler,Sri Lanka,8,Colombo,Chris Silverwood,6,7,"R. Premadasa Stadium, Colombo",Colombo,77370,3,2021-08-31,141,56,5,12.4,3,40
1979,350,Tamim Iqbal,Batsman,Bangladesh,9,Dhaka,Chandika Hathurusingha,7,17,"Sher-e-Bangla National Stadium, Dhaka",Dhaka,40477,2,2023-08-12,76,29,4,17.2,2,35
1980,362,Kagiso Rabada,Bowler,South Africa,4,Johannesburg,Rob Walter,5,7,"Newlands, Cape Town",Johannesburg,77325,2,2021-07-19,109,98,0,20.0,5,29
1981,31,Ravindra Jadeja,All-rounder,India,1,Mumbai,Rahul Dravid,6,30,"Wankhede Stadium, Mumbai",Mumbai,51115,1,2024-07-21,51,84,5,19.1,4,35
1982,57,Babar Azam,Batsman,Pakistan,5,Karachi,Grant Bradburn,9,26,"Gaddafi Stadium, Lahore",Karachi,73694,1,2022-11-19,135,51,1,17.2,2,29
1983,301,Hazratullah Zazai,Batsman,Afghanistan,10,Kabul,Jonathan Trott,5,9,"Kabul International Cricket Stadium, Kabul",Kabul,60119,3,2023-03-19,45,8,3,16.7,3,25
1984,220,MS Dhoni,Wicketkeeper,India,1,Mumbai,Rahul Dravid,5,11,"Wankhede Stadium, Mumbai",Mumbai,31735,3,2023-06-27,128,25,3,4.3,2,42
1985,182,Jos Buttler,Wicketkeeper,England,3,London,Brendon McCullum,2,17,"Lord's Cricket Ground, London",London,36881,2,2023-01-28,133,99,0,14.4,1,33
1986,475,Kane Williamson,Batsman,New Zealand,6,Auckland,Gary Stead,2,4,"Eden Park, Auckland",Auckland,41044,1,2021-11-18,62,25,5,14.4,2,33
